序号,用户地址,交易,ETH数量,LRC数量,价格,渠道
11452,0x2bbb7eb18b0bbf719b10f0616eacd0ea76bb7f46,0xd654b3dfd062e5110ae4e8c876d2175d0886c5d74f5fcddce9dfbc84dc2435f3,1.00,5600.0,5600.0,
11453,0x6251cfa0e3c8a420ab6cffbbe422d06bd894e6ee,0xedead616418ac5c15131ea740744f3d7e60a545d6643e52d16e868ddc128f888,1.10,6160.0,5600.0,
11454,0x5f55a34fcb2626bf29545592770e25bc766dd12c,0xcff4b91e5b90953865a7438d1aba03d15dd01a72dcd62241dae63a8a013f4eb2,0.03,168.0,5600.0,
11455,0xc7fb76d905102fbf68a981474bd26e5fa4427790,0x1799e6bdbbb162da58a9ca0ceabcc624059d584f8a93eb69ec8d1e546c00e06c,0.52,2923.2,5600.0,
11456,0x0dfb39ed8b2867be561095f2ff77df64104f3d68,0xc054592079ba2f740309384b1122d5c8a3fe615ae1f83db747151b38a5e3adba,2.02,11284.0,5600.0,
11457,0x50f5248c5bef6100b0eaeb2b1c83e1f117bfa651,0x25c00cc9deb758ea9369266e488479b1cdb3a933ad57f2eb716d2b545a89d01b,1.50,8400.0,5600.0,
11458,0x768cdc2aeedddba4a0f4565bdfeec672fc2b2c90,0x2b96ec9a75b495f8142017a6dff4dc1afb7c5facc81d9d6508d1b7bfa1f4f6e1,0.40,2240.0,5600.0,
11459,0x01f4e3829976943b931a0fd3e4123860e18f8215,0x07f67e9a2581cc8b11e2ce679ad387d7146555aa45e0161b72e01bf91b072b07,4.00,22400.0,5600.0,
11460,0x8bd4497141f78a85e31719a7d9fe98303bcf636e,0x6d8b0ec7f56d396697cd408552e55d2362768947721aaea18a0f417c08f5b75c,1.00,5600.0,5600.0,
11461,0xf69a175c2c07c4367c2311e4a5684c282123ad53,0x2b686f1bcb00a80828cf1365dfdc52fc156e7a84a7ec3243a977beb061d7b2d9,3.00,16800.0,5600.0,
11462,0x31d19b7ac7cb23f4e79228085218667eb9d1aa30,0x95dc6630c0fe452e7b34e2c62de616f8f2e539d70387c3d18c63e7af2b7e915d,0.80,4480.0,5600.0,
11463,0x4478906dd0d2a8822a6869ba1183cf6038fccfc4,0x5ffb224d8e79ba4603121a000f885c3c246df2507b8a0e70fa38b430e46906e2,0.09,504.0,5600.0,
11464,0x38570825d2c35db1b5fc603b1215dcfe1607bfb4,0x356630087a7ce5bc4919a480386ee91a0dba14b7cc1b59b88e44204d397801c4,1895.4730,10614648.8,5600.0,ICO365
11465,0x8412ac28da80e51191192580f02471068106849f,0xe5465cbd6e1a6e5f6a7c7941b233661604f15d1d5771d715752c97a8101c0644,0.02,112.0,5600.0,
11466,0x7d4536c6024223029d8c8fb1869d288d392e9fe0,0xd28e6229d5a261b2509d1c9903fe7ee52e91a143576d5e1c7695a0c069ab3e43,1.00,5610.6,5600.0,
11467,0xbe10e0286fddb7c059a1b80d8a808dea1018215f,0xd0f04226223bbe2ec53d915cd03ad1c0a1486186c25609e77899d8bf894b1267,9.64,53982.3,5600.0,
11468,0xc0e9ad6eb7c08e51a9124665d0d29e6bb8bbea3d,0x431c3721be5666cd175ebcff442fbd15d05f1756ae22b8d4484c4ba7c64dfdcf,0.07,392.0,5600.0,
11469,0xbf3dccdbb34769a2677755570cb89d6d85b15203,0x8ca26551800a17dfd6d03c33f217043bdd72fc16a0793332e1e66fffa701ee83,2.00,11200.0,5600.0,
11470,0xc0ef9da22448c81775929aba4b6f3331c75cdbc5,0x9c1429f230f7163c721f3cf5f735fedbc7d5aca8bef1e8d941f427fecf464a49,1.00,5588.8,5600.0,
11471,0x218cc8783aa5acf98a5970007fee680df0977585,0x083803ad27d5273789affa020e354ea45393e97906ba2add7f04f41eb2ab757c,5.17,28952.0,5600.0,
11472,0x96bc0a88f471dc77600ba1c14c0044b267c7b019,0xe911984fe702c0f8c153ebc72170ee9be7dad31bb884db0add920313b7a65542,1.00,5600.0,5600.0,
11473,0x3be61903b1fa6023d4449b8203f0325847fcafb1,0x06a497922e61dc34082b2371147ca4326598f00a26b6131e319bfe15f62f9f52,2.44,13664.0,5600.0,
11474,0xbfd30f020c9e8bebab4e89787b9faea9764eed78,0xd0ace86c4ea8ac8f52dceb80d07d8ba236724730a51ff4ed417608a9c61bd1a0,0.50,2800.0,5600.0,
11475,0x0dd72fc990c6a514293bfff7989b82f79ef752d4,0x38aab1a06c38f6376f66e67586c000aa38fa5226b3de6dd153c19b076ee24b16,2.50,14000.0,5600.0,
11476,0x13e877e84f0783f6eecad8b96302c886c4b75661,0xdb4bc86437159dd779893746cdfc87b0e725fc03fb7c2c08e4a480c6d58e5677,0.98,5488.0,5600.0,
11477,0xfcffc29a4767c8ebd66948cafd8d989a28bb28e4,0xe4e224b1c7527ea5cc5c1b9933fadedd001b1fe0b3d3b75877ffc3b80f95eff6,1.20,6720.0,5600.0,
11478,0xfd949e38b7aaf3dc2ff53203ba505205bbcc8159,0xe13a047778648c09691ecd1bb4139bb041eb5c736c2d1d648530801ba0f4ad02,0.03,168.0,5600.0,
11479,0x4bb8a5715b39e65d7796182a66097c2ce8f0db74,0x2d090af161a4414eebcc7241c79c9a06d3c144d1452d24d7e6f8aa601a9e9305,0.11,598.6,5600.0,
11480,0xe9c0f3554142f78cecd613b552a6c77009bb2e23,0x303e209ca91138fde90a87fc382f264e67a6aeca94f865f77127f0c0adc7bd53,2.34,13104.0,5600.0,
11481,0xa976b7c893219025623fd9daadfc541f49ff52df,0x7c05687160b53a89d60f0a3eed7c73750c54cf4e764507927c7ba7fb7fb3bc5d,0.99,5544.0,5600.0,
11482,0xfcffc29a4767c8ebd66948cafd8d989a28bb28e4,0x8d2a5d7cd345d6580ef7bdbc8799be741d199beca77bc68ce290f9d84388593e,1.00,5600.0,5600.0,
11483,0x436df69c7ae4038a3ec6e8a4fcd6ea6817e640cd,0x7a47b01e3ec5ec1828fcd0838ff2105bde51d8271f5f26b8943abbced62aba87,2.00,11200.0,5600.0,
11484,0xec89bb6632adf744825bb40b4da9fcc3c6ad3220,0xc0b6419c7d0f3ae471ab1bd6ab0567621a6c5ab6776d841ae14118b1dfc766ff,1.00,5600.0,5600.0,
11485,0xab35f7b0812ba15e92b993998d922587ef907ca8,0x23dbaf7454a71ded42246ebd981c1d614c2c95ece2ef2e71be9c6f457e1c1949,5.01,28056.0,5600.0,
11486,0x6d25eb10bc4d5dd9e596f2a5cc1e14923f47e190,0x54b00c07a295d38e5ea1db19cbbb73cf7f7a44952e66e6facabef3255191eaf1,4.98,27910.4,5600.0,
11487,0xee0e18598366a570bce51f5bccb0bda7ea6425a8,0x09ee3423c2747d9fd48d87c448ea3e836280b2e0a5dfc18053871d2a316fe261,3.00,16800.0,5600.0,
11488,0xa6a7c2948b908e2c99f13150f3960547b0d72a4c,0x2c89bf8996e1a2c9f3b362d0b5a414e768616dc646417f59a0fe30229d88f299,0.10,560.0,5600.0,
11489,0x0da02a1b6592c37da98fce5e0bb02993d861d6dd,0x37da85930d21101c9b47aa3f0c9ee8e063c8c2d9b676e56eced10b6c0f86fbc9,3.00,16800.0,5600.0,
11490,0xfe0065cba3bf2ddecb01bd0d31d946c102045e85,0xfaf1b69b32870f4b266f5c784ef4928d9a30e30b36ab031c66b938a1dd5d4867,1.00,5600.0,5600.0,
11491,0x4c48ada136bd58902ce7aac5211f12d97a2b939d,0x9120f29609fa24b608fadba88ece961dd7271bf6e915bf04f0f99e254bdc281f,10.13,56716.8,5600.0,
11492,0x8358fdb019345ccd005707fb6f5b1f295c958254,0x69f9a04b8dfd22aef16c0ee6fdb8ba5fcf95c8b27375a77f7f7e0719585ff515,0.31,1736.0,5600.0,
11493,0xa742ee360aaa013a6702b4cf5eb1828615805226,0x357d6e16d1d9af75a45607221c87dc235a29d827852885803073f081e4c594e6,5.32,29801.5,5600.0,
11494,0xe46028f1227dcd4278af477550c75165522156b0,0x1496bc16c11d7621c34f143164c880087b990fc5553e552b9f0fe970eb901178,1.00,5600.0,5600.0,
11495,0xa888f9c025225db3ba232936efceaea12c8acfad,0xb9070de6d34208c5cb5f6ab4bd28de4c5ad8b67eba5c80804ce03709ca43ca0d,7.00,39200.0,5600.0,
11496,0x541fc88ea8e5346225dfebb76737cfe3d493e917,0x48a32f712ae9b41f33add16aad10e3adaaead471bffdd3be0c455a1c2eea6e1d,0.18,1030.4,5600.0,
11497,0x7e2bdc4dc9b75ad85ff95cad87a4ae4b50cc2b94,0x4cb2df65d2ac6eef95b75aef386a33e57fded1d56e96cb5c40a10f5d00de4c29,1.00,5600.0,5600.0,
11498,0x6fcf7af8feb49f47da5b17847f61fa2d5e660dc0,0x17e99e3c274ee3d75419fadb75b61879f572daca3296164aa2433b1ae2eb1f54,1.00,5600.0,5600.0,
11499,0x85dbcdecf0035c5267e02bc6b6752f2b332df4c6,0xc4854b50bca48b0d4827a057c63e407661d3d4f2328e2ec37253ad7c0385d228,0.10,560.0,5600.0,
11500,0x58d5045a91cf2748471302ea3d25b57ed4e5a7fc,0xd78990b0112b206e3c2e8e1c9410548d258a3f5731e1f263a6d8c953d92e2071,1.98,11088.0,5600.0,
11501,0xed436e776a3f670531d4179dea9af45fc7f959c7,0xff43c25df99cca07f8419ae91ccfbefe0f9fc919befd746d2bfd6a189d2a9b32,1.50,8400.0,5600.0,
11502,0x191561cfef3e6b965655b1afcfbcd3c315a5cab0,0x80c32ab1a8fd8d89d43664f49fc0b9dae51ffd758846109cdb353c6705459d3d,12.90,72240.0,5600.0,
11503,0xeee9ad34c3bc2074c2eb78a60c3e3b132ea380d3,0xb5684d699672906ce4eee5b0ec0958e62220ab64567d9955cab6f6897a0ce47d,0.70,3920.0,5600.0,
11504,0xf529080b43f17f284dce64ab7721ea4bbf623abf,0xdc55518130adf587e4abe2f3e57d711eb12e64b831761de3decf0d188df68c36,2.00,11200.0,5600.0,
11505,0xedb18a1935f6386c97b08db0e77c3315958e5191,0xc8ece4a09844de7afd7bb9d3c59d116a614ddd5977b299f4c8c3da73417ba161,2.00,11200.0,5600.0,
11506,0xee733b6764af28bb55d7523fa4fde131a04f0ae3,0xc1aa795cb31b7f7a1979955f3080ae17f73417e1c60884ba0c4a51b413734083,1.98,11088.0,5600.0,
11507,0x51fca1cb4b1baf3b9a2e9c6613688d1848127a41,0x8d1591c42e26fb3c3306e9e09321e8dbdf3073e927c43674c182a42310b15cc7,1.00,5600.0,5600.0,
11508,0x2e948abb800d22c234e22779c68bd4621d11335e,0x5d4367eb3463d43925f2ea47471fe59addd34920a69160ed56f1187e50b1f302,2.00,11200.0,5600.0,
11509,0x1dc8f2b48ed0b85ca3ed8085d42abd04e961153f,0x1b145427a142cda27cd6045179512fb086e31d268a42471a563b8ec0a92ecb66,0.80,4480.0,5600.0,
11510,0xf346ef4db32cc20a696965bae243db70ae6852aa,0x835500663d1b41facaab49fdad55577dc2c1880900ded7999c905f69a3467d2f,0.08,448.0,5600.0,
11511,0xf98d1db059f292ff608dfb06edf74506313a4623,0xcb07f26a460e8aaa4acec1a30b48e73b10b1f0df6460f88a974d844b10068d05,1.60,8960.0,5600.0,
11512,0xb25e6aac1f2fc0d81f3aff82599245294685c8a1,0x6466f3f9ae4d38df81fce0600b7f9754bbb0692dea2601a974df2887824f4405,4.90,27440.0,5600.0,
11513,0x1c498ece91e90638b4ac20ad7d68442e4cd38e0b,0xa34ff4d6073fbaac96300fad860a8511254febe5e2414cd40f8a240bfa15c2ae,0.98,5488.0,5600.0,
11514,0x22c20f41378953eade9b659250441d5798d77daa,0xbe3b0598b025936af34e27c56b10b6b2a2e2a12dc08d98b56a2fbbb155cb8d6a,2.04,11412.8,5600.0,
11515,0x27e90242c5dd9266133cb80134669771943e9ea3,0x8672fa29a900384186ed42640eff4fb4481925e28ce252baf3f51fc0f622ee3d,1.20,6720.0,5600.0,
11516,0x44ceb2ee772c126b493b5f4b274814207f4c12a7,0x945e6a4cf4b9b683b89dfa49bd07efd01da17cd579347574ae7f87537a36d33a,1.99,11144.0,5600.0,
11517,0x40d1cb3e3f5224075970de8b9ed1d252497ee448,0x36ef3b3f659be9aefad6c3c6e2d41a87d6e397d9d1ce37e033fd2d1639db7ec7,10.79,60424.0,5600.0,
11518,0x55009924c6fbc4f9e98209de5696951bd8ab3c77,0xca82306e00ff8a2b8d28c65fd53aac343a2f41240035b8ce5473344318ae6912,1.00,5600.0,5600.0,
11519,0x1b06674d798d4d8c8eab9bf7f1ef2d94da5c1964,0xfe45b2eba5038997b70b38cb89947cc2d0219fe0d2f1edb17705a27f1387ca34,4.00,22400.0,5600.0,
11520,0xa6bf5cbfd03d560a6f6d17d9659c45155792cc28,0x93d0de0e76906dc57e62ac06fdae0244f6b3e72f946a61fe86eff800d55140e8,1.00,5600.0,5600.0,
11521,0x04605a6657f1cd074ef0cbc684af8f0f24cfc7a0,0x22f74f0f78b9a7bda55754f33dd773fe62a42403f00a3303c4894a504d706e36,2.00,11200.0,5600.0,
11522,0x47a07e36b9db236990b6e62a7df5b27258af8117,0xd26d9ee06814555bee7bf73cd1ebca1c4fcf6d481a9df539244fb3640326f4b2,25.25,141400.0,5600.0,
11523,0xdbcec07fb78d3ce6405bd0db00d0e7ef438fc804,0x1346ea76cc1e3a84d67c924afd4bf649afc182cf72bf5ba9737d57860aa40a47,2.28,12768.0,5600.0,
11524,0xbffec786e1c7147e7ceb77ce7c4c0e25d7b9d9fc,0x9ac86b083d382c3679412ff4becedd9ac271583de3cff98c56662351e4a659e7,0.10,560.0,5600.0,
11525,0x0d05942732836c8cc27abe79d945504d8d480767,0x7519a24573ddad4665a46a8f21b2e1b31db3789f81c72e01a6bee788a412d827,0.50,2800.0,5600.0,
11526,0x92f27c6727d8e3fdc81cc66c065d5c0cdeb6594d,0x7c13fd25753d43f5e712cb272ceafff20ef2aaafc46567547daa7bfa66192896,0.22,1232.0,5600.0,
11527,0x353e5c34b35898a2edb5cb50322272b1eabea157,0xc4e35002dd297df31f29f6baee18210fbf6ddab1b4adf39cc76403c6f69cf731,0.01,56.0,5600.0,
11528,0x60427089b4c9219b3aac2cdbd9b9fd7b63e6d52e,0x2915a22d625610b663d98bac0f8d58dc84ca9589cb9b1b18a82da18561adc301,0.50,2800.0,5600.0,
11529,0x6b49411937d430590fd3ca287094bc0dd6f304e4,0x8657a00966d579d8b526ef4d074eede5586f9e8ff8bc600d69be909885e8d54d,5.00,28000.0,5600.0,
11530,0x29662c976b6886ec3ba123700f65ca0bed950c8d,0xb051d1dba8d94bf452d673aadb53dcdf4232fbde0679dd7baff8c8ae591e4d08,2.00,11200.0,5600.0,
11531,0x1bf15797225418c5779de555d4caf675a9b21fdb,0x0e8a2e0d3cbf2455f0922d54fa69cdab6cd9cd6d086b32f67491179a9e31b35a,0.01,56.0,5600.0,
11532,0x29662c976b6886ec3ba123700f65ca0bed950c8d,0xe9f5ec19250daa6c499ccb8fdc8e8bc9a956ff774b410eea70420d1da522b3c4,0.38,2128.0,5600.0,
11533,0x4b073a8db16100de412b46f4acbede1faee64d92,0x0fab5995e0f4703878236f79718c42c61030516f3c42710833c81127273c2e9c,9.80,54864.2,5600.0,
11534,0x70c4dc9dd6212fdd8bba8112c8a6d2c602862d3a,0x86211c4cc021a151b6da24913ba77e3fb5093f602cfae4d2a74aadf61ec41c81,10.00,56000.0,5600.0,
11535,0x01d74b2a7eb96a5de0217c85c520042ec3e8c8bb,0x66cdc2d39bed164356477db11d55e6754ffa649a031974cd72b2b30fda673d8f,4.00,22400.0,5600.0,
11536,0x9ab2338e6dc0febd59a261f50aceba44f59c798f,0xc0064dc615a778922faa5fdf5c0ff8492346e157e934357f7ac4cb6e9b17ce0b,0.04,224.0,5600.0,
11537,0x008b807f4839d41bc6f538c04e3ea09ebb34f01c,0x381323ae4499448e89beb3219560ddd812ca6c803ab13be97c821a66492bdf5c,15.00,84000.0,5600.0,
11538,0x90fb270a7c6b21334da5320871ec22d57ad369b5,0xd44f0138c981e9ac780d78befa93bfb5557bdde44a2ca18e3c1b8e5fd7ba2429,333.00,1864800.0,5600.0,
11539,0xd2f92085296ab571cd762c6a56e8855223825fc7,0x1c72dbf3cc7ce3222e198c8740b73a81c4ff3682ebee4c465554ff9989e27c9a,4.30,24080.0,5600.0,
11540,0xdecfe198e45556f51b0f7855da2c40f258e873ff,0x21dc8536f0643073757bd4d1d7873db98b81dd097ec4d108f89b410b81673e6b,3.00,16800.0,5600.0,
11541,0x69343690025383fa0303e052d42ebb6f5acf2856,0x268415deb466b593f4728d54031546baab2e2fa6f9034d89994736a53f93fb8c,0.19,1064.0,5600.0,
11542,0xebaac94eefa3d7d7470870f34ed8f0f22a85b16c,0x3727e8d99730c49e7169ceb0fffbec780fbbea07c4f21ae6c7743169ab1305c7,0.68,3808.0,5600.0,
11543,0xc1def96a203b7435d83f49896102d26817aeaba3,0x8cc66829fbae4bc57fa48ee8dc51a907554efd0c586f0f36d02b5a9e6915b90c,2.00,11200.0,5600.0,
11544,0x89cb48a03c97948346a4ba0aef47db7fe2b736b0,0x4ca0bec7345dc7ae45b4d043a0a9f8544f3f98bacf5697649d5f050f91a1c36a,0.59,3287.2,5600.0,
11545,0x14a5bd66f0dea47d2f798eb9004d0b9162ed2e13,0x685f97a91c03bdae0dc54a8d2ae453244cdfaf0ec928ef69c628fb45fac0e1d8,19.90,111440.0,5600.0,
11546,0xd2f92085296ab571cd762c6a56e8855223825fc7,0x6d0e6060e1fdbe8e5114c8ce213f2be79a1a80167b1f0a4f6169dea63867cd75,0.23,1304.8,5600.0,
11547,0x5839375dab265f47a4506e80ebf822bb444eff46,0x2684365931e211fe2f9f1e40759398b1cad02ff3d5f288c86d3ca143cb294243,2.00,11200.0,5600.0,
11548,0xa976b7c893219025623fd9daadfc541f49ff52df,0x9a08f9fdc1dd627d31404e336e11b3b706b7b55bb3c15c6226bf97a41beae6cb,0.52,2912.0,5600.0,
11549,0xabb8cdd71ffca5d9607f8cc56c1aa8b1ed135f37,0x8d4b234719e9b0743facde682defd2f6ac5f5b3b1dd42600329183a160328596,1.40,7840.0,5600.0,
11550,0x4aec3aee95707e251a4e03e822eba8b75847d6e6,0xa84764985fd666ada0d4954dbeaeae1ce94beadb2d9e6c639178fb6863d99107,0.50,2800.0,5600.0,
11551,0x8e6c0de300fdd162b56c8b35ffa7acbdc3fad5df,0x3b0874de0b949b855c5e0d8a95ec87e04a1041de5936d05f8064694bc587b9b5,0.03,168.0,5600.0,
11552,0xd8ccdd88bfbb6a2bb0b2731dcd4f7a54f59a0467,0x8992a158feea024cda1cf93998755a35a2f794bedd263a56e36a84ff9398dc82,1.40,7840.0,5600.0,
11553,0x36f00d7b41dc6d3c641810cb642fede03dd35cf0,0xd23d3837d86ab5e67b33fe7d880ce3bca00ab71ba49205d6b1877b129969e47a,1.00,5600.0,5600.0,
11554,0x8e6c0de300fdd162b56c8b35ffa7acbdc3fad5df,0x0619e5d674a69f25619dd7f978b11678ddc921850f4cf585cb3b7226740468ff,0.27,1512.0,5600.0,
11555,0x63391c2cbd2c55fa62853bbdd1d34f168a8b344e,0xa1c45e9d5dd0de0e063fef0e3850c9b41c232d3403eb53a10c307f32af56c9ec,0.20,1120.0,5600.0,
11556,0x2a3378a58253d5cb4077a77a651402c1168f4cdb,0x9f24fa292cb5f54d784eead67852c0003f2800f32a982f48a3ae9a57add4ad34,1.76,9872.8,5600.0,
11557,0xc9b3fa60b2115b7ad05b0078f79333f25d76a84e,0x48ce349bea851dca09ba172e58ebbe314016db62c2ded00545c0c8d63a45013f,4.20,23520.0,5600.0,
11558,0x1fe6a806e0a9858359e16c58e4f84c790171596b,0x51ac8c142189ce6a7d3819213d4d907565c9dafc8c17bef1073074b2157075c1,2.50,14000.0,5600.0,
11559,0x1e0ed349b6cdecc8bf721eb922d2c7d3f409903d,0xbe37921b8c7233d58b6adc4b3ea94854dd7c320f436aaa04b028b904167fd20f,79.75,446577.6,5600.0,btc123
11560,0xa5d816647334d312b421739271a7419e04a740ee,0xd3d5aae40092bfb0c7fa35cb4b10c909e25c8a7b59106386be4d90a6e8daa69e,5.00,28000.0,5600.0,
11561,0xeeef8f4798387e6b14423bd4c1e9c319cf1060fe,0x99178513e649dac51ae1be60cf73902097fc0e6c863ee337f70e27bbe56935c5,1.60,8960.0,5600.0,
11562,0x283732ae22ca0fa87c705d05dde7ea2eeae6c97e,0x5c0bc96ea3691e10112d5c954c336b6324e47ec439f7ae3eee63bb8c7cdcea51,0.06,336.0,5600.0,
11563,0xb63e4c61a5cc8a25341c7d9e4a1a737afbdfc02b,0xedebba42e006c6b08df6035b00e66ae33ea68ebe03831916f7525c9d560ff4cf,2.50,14000.0,5600.0,
11564,0x2bf6d33471b3b1d0d43a4e95a0dc16a964f51a6b,0xe2a7de50b91f501a543eb0e4af169d7bda749412d08ba3439d4c24a7196f341c,74.1176,415058.8,5600.0,TokenCapital
11565,0x51fca1cb4b1baf3b9a2e9c6613688d1848127a41,0x7caff07927a69be656ec6042ee39839dc14da4496d1b210d5f7d5d108dc3d2c2,435.00,2436000.0,5600.0,
11566,0x2d24e74d43b57c063beb4c3e775a719897cf4345,0x323c0ac9e732064856f6439f4dbab5042e1b1a303955e208e52feb0887bc6e02,54.20,303520.0,5600.0,
11567,0x8c0b87c72f4018a548153d86f138959ea60a7e39,0xf051bdf537fbe9f31302e0fe1f1d88919ea2519d9c062214c9dc56e2a76ce623,20.00,112000.0,5600.0,
11568,0xfd524f123395ee891623761541ebde695d97982d,0x1e46d62b758be52d743dc6a0cc145ac3aae16f33b469bd20289ed0f4463db171,93.86,525612.6,5600.0,bitcoinworld
11569,0x3f7bee409b6abfe535dfe2e15eea9baa9257c24a,0xd409a7819dbf3eba58bfac6743fc947c1464dba2fcdf6874f451e2ee42a7c42f,3.00,16800.0,5600.0,
11570,0x5dc60a0d48c41b16b5214dc6ae2e84dcb14bb4b6,0x42c9705a82bb110a2cec433943afd54af7b334e9feda16357df0aa11d99a5809,0.04,224.0,5600.0,
11571,0xbdef339f070b472c4596afa4d279d0e025f5a064,0x5f95e92fcd41e3322404f69ca43037befaf109bca08da3d5b15f06bfe316e4ff,3.01,16856.0,5600.0,
11572,0x2ce1b65550ac80c1c0c1b59c6e09dd8c38934d6d,0x1b2840376451501b906459d2df34b2a176392d914fc556c292401a8dce4f5910,50.42,282352.0,5600.0,
11573,0x207e6eebc61503d050cf343750a0ed0901305646,0x63825443e976dc9471f39bd1c1bb91f3b282ae6b10ed4e5822c4e7a6ccc8b126,0.01,78.4,5600.0,
11574,0xf07f0ebb147fdd0c83b54b32aa71dd7606e80f92,0xcf6120cf533b99dbfdb56ecfcaed39faf2a3f2c753593ecc0f2ab03b3ad62d24,2.00,11200.0,5600.0,
11575,0xbcfc42dba87efad51d2fac347377a96e9413a048,0x93f5439347433f647bcb3067157ba21af44e229595a2a77d4d9bcb1ba8569c17,3.00,16800.0,5600.0,
11576,0x2621db747735de1e34a748861a2473effb91e6ab,0xbdbaec221582d7308da3470b2560f8569b44011c7a34c5d05903b5a03825490c,2.00,11200.0,5600.0,
11577,0xd8a7f88d6cd3ab103ef80704939e24cfbf88db23,0x92ff395cb75489e2fcbec4b2f91a0029c9b46a0d3eaedd9a84488d47598a9d14,1.00,5600.0,5600.0,
11578,0x70ab9b2dfa1aa98a119ac7f84d1484c30325863b,0x2f8b9a28d8f0d4bdc47fee643e3107685d198a24f8729ed40361a5d0d7bdc6bf,2.00,11200.0,5600.0,
11579,0xf37dfcad6e7d285662a156daa9e85077fbc3aff3,0x1bb61d25ad3189a3de644512adf8cac2926343a62765582e7c30fa56ba043fc6,10.30,57680.0,5600.0,
11580,0x9be004c58af921944c857a771d4c8eee6412c048,0x3af4e4190bb87528d92d543a11eb9d45d92ada98fe40ac67bbf60e4576d231b1,1.58,8848.0,5600.0,
11581,0x384c692373bfc8ee5f8780d3747a61584e11289f,0x2b6768a08e21349ff3e47fd35f4a7ae3f9a091d5745536175d3dd46219e8a378,5.00,28000.0,5600.0,
11582,0x6b8fd72721f3d8ea44c214d4f5f9f7beae55b4b6,0x515ff27a87388c1bafbb8f0fbb5c1c54da0dae0101c496b210f2480b5e814c31,50.00,280000.0,5600.0,
11583,0x5b834c25e250a8a2a1248d6e70855478000834ca,0x88c3ad857230946e52e5f2d91bfaec8a87935dc86756692cb50ab7e67dc677f0,0.60,3360.0,5600.0,
11584,0x51fca1cb4b1baf3b9a2e9c6613688d1848127a41,0xb67593a6744c3f0d6b416e1f24bf4d1b7519190931fdb4d9003e18d07b719b93,190.00,1064000.0,5600.0,
11585,0xb3f636cae9e8ad9795d14d3bdda3e382dba47c73,0x32d080074c97194939f7e2b0e359020e90bb3dc99917efbf90c2148f2a17f912,1.99,11132.8,5600.0,
11586,0xdf9a75f48c89955f8f6ecb41aaffd0fc4a1e6eb2,0x87d76755440375857b919ecd139095271db278e9dacf47a09b91f3c4bf1b2c41,83.00,464800.0,5600.0,
11587,0xc24b59af793b19910528ff9ce904089d2d09abd0,0xdbc4a31570e15728fec4b1a720f864cc21c2bc15f4bba50c76e24f9502d02d3e,1.08,6048.0,5600.0,
11588,0x283851afd1178325dcd6a94c24324d8846cfe22d,0x3242e904b91d297e7d4da2a3127f873aa3a6cf06575644e6a7911ca239aec66f,0.99,5544.0,5600.0,
11589,0xe461c4414a58c7ad9fb6bc4a2e7e86c6ee60aa33,0x95db471340c5a50c135760cfc8bc8b2ae86c58bab6bd4119a799b0c8b100e202,0.40,2240.0,5600.0,
11590,0xb8635950746a2746ce313a6dd0a63a3c3ff60d0e,0xf53904e690c9d9572bc41f8ce4cfae467a52f22d8f128c240808f4be48f6d436,0.10,560.0,5600.0,
11591,0x64319e29cabcff4ca01e0dbb7a564da834b0ff93,0x56b99f643acb564a9f521f9f33de04a4810cf4f4f700a070dfe03f7c93ab8bb1,0.17,952.0,5600.0,
11592,0xd1c4078353c86f8a7c1e97032f1fe292c24b4e46,0x67890b51b5c3bcf992f621fc576f1b0a7c3eb8c9f54912fe86cdbf2c6310f1ce,20.00,112000.0,5600.0,
11593,0xa60a88a96a013688f8e5581cd9165b94309d850d,0x76d7487d4d96b4057210ab8453d8aea44909346715ca6d161e791a12d61d76ff,0.25,1400.0,5600.0,
11594,0x6b54d293c50daafe0b5906c8e9709d15c731bc62,0x9a87dba0d984a4de5d4a284505776248fb347477dfa25ccb1fbc850fbc50c28d,2.00,11200.0,5600.0,
11595,0x40a0d2a44f29998a0eb3b3355e09c6404b17246e,0xa6fcc6f8ad081d49c5001bd938d85335765afafe1a52fdaaac97d9a278c7356b,1.10,6160.0,5600.0,
11596,0xbba43ce1484dfe0f388619599cb8e9147af6fc0d,0xa254b46b41e57842e6abded69af468b6c52db51ee5227735a8c6f7aa68b2b0f6,0.10,548.8,5600.0,
11597,0x283732ae22ca0fa87c705d05dde7ea2eeae6c97e,0xd07653d149616d105e3b9f637dbd8c485672878bf17d4146fcf97f485d13a091,24.08,134848.0,5600.0,
11598,0x8b670b6dcea71bb4a7264e94a4bd9787900216e0,0xd83f5fe1335bf7da8cb3f31af76515412c86e9c8b2fdf7cb3720cbc3483605e0,0.20,1120.0,5600.0,
11599,0xd4aab35ee60bd523c9a348cc7dd6b70f9a4e3225,0xa7a4b6939b0448bf7dbb499278740cd63eb3b553696baf50386e6b5c32fda84c,1.30,7280.0,5600.0,
11600,0xa60a88a96a013688f8e5581cd9165b94309d850d,0xa9fc71d54479dc52f54e811f719c7a8fffbdf9cc946d40890b53474947e0c037,0.25,1400.0,5600.0,
11601,0xab7e77383ebbca992ca9b080ecd9d37b3a9a164f,0x9b7b5ad5a470610ec39b585f41b376e0ec1782a4e2c60ea1103595ef16bbb12a,1.00,5600.0,5600.0,
